name,A4_1,A4_2,A4_3,A6_1,A6_2,A6_3,B2_1,B2_2,B2_3,E10_1,E10_2,E10_3,E6_1,E6_2,E6_3,E9_1,E9_2,E9_3,F1_1,F1_2,F1_3,G12_1,G12_2,G12_3,ctrl_1,ctrl_2,ctrl_3,Majority_Protein_ID,ID,imputed,A4_vs_ctrl_p.val,A6_vs_ctrl_p.val,B2_vs_ctrl_p.val,E10_vs_ctrl_p.val,E6_vs_ctrl_p.val,E9_vs_ctrl_p.val,F1_vs_ctrl_p.val,G12_vs_ctrl_p.val,status in ctrl,A4_vs_ctrl_p.val,A6_vs_ctrl_p.val,B2_vs_ctrl_p.val,E10_vs_ctrl_p.val,E6_vs_ctrl_p.val,E9_vs_ctrl_p.val,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.val,SUM_BYPVAL,A4_vs_ctrl_p.adj,A6_vs_ctrl_p.adj,B2_vs_ctrl_p.adj,E10_vs_ctrl_p.adj,E6_vs_ctrl_p.adj,E9_vs_ctrl_p.adj,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.adj,A4_vs_ctrl_p.adj,A6_vs_ctrl_p.adj,B2_vs_ctrl_p.adj,E10_vs_ctrl_p.adj,E6_vs_ctrl_p.adj,E9_vs_ctrl_p.adj,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.adj,SUM_BYPADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,num_NAs,A4_vs_ctrl_CI.L,A4_vs_ctrl_CI.R,A4_vs_ctrl_diff,A4_vs_ctrl_p.adj,A4_vs_ctrl_p.val,A6_vs_ctrl_CI.L,A6_vs_ctrl_CI.R,A6_vs_ctrl_diff,A6_vs_ctrl_p.adj,A6_vs_ctrl_p.val,B2_vs_ctrl_CI.L,B2_vs_ctrl_CI.R,B2_vs_ctrl_diff,B2_vs_ctrl_p.adj,B2_vs_ctrl_p.val,E10_vs_ctrl_CI.L,E10_vs_ctrl_CI.R,E10_vs_ctrl_diff,E10_vs_ctrl_p.adj,E10_vs_ctrl_p.val,E6_vs_ctrl_CI.L,E6_vs_ctrl_CI.R,E6_vs_ctrl_diff,E6_vs_ctrl_p.adj,E6_vs_ctrl_p.val,E9_vs_ctrl_CI.L,E9_vs_ctrl_CI.R,E9_vs_ctrl_diff,E9_vs_ctrl_p.adj,E9_vs_ctrl_p.val,F1_vs_ctrl_CI.L,F1_vs_ctrl_CI.R,F1_vs_ctrl_diff,F1_vs_ctrl_p.adj,F1_vs_ctrl_p.val,G12_vs_ctrl_CI.L,G12_vs_ctrl_CI.R,G12_vs_ctrl_diff,G12_vs_ctrl_p.adj,G12_vs_ctrl_p.val,A4_vs_ctrl_significant,A6_vs_ctrl_significant,B2_vs_ctrl_significant,E10_vs_ctrl_significant,E6_vs_ctrl_significant,E9_vs_ctrl_significant,F1_vs_ctrl_significant,G12_vs_ctrl_significant,significant,A4_vs_ctrl_significant,A6_vs_ctrl_significant,B2_vs_ctrl_significant,E10_vs_ctrl_significant,E6_vs_ctrl_significant,E9_vs_ctrl_significant,F1_vs_ctrl_significant,G12_vs_ctrl_significant,SUM_STATUS
XP_027269705.1_Tmed2,4.587058303,4.655361825,4.689044201,4.595873968,4.716343772,4.703200099,4.704512364,4.637609606,4.605803869,4.672385558,4.673392213,4.580596749,4.583147234,4.695558973,4.729472307,4.65257623,4.591201042,4.722090832,4.598566488,4.649664648,4.664996273,4.711250825,4.59031926,4.60907392,4.627063309,4.753193258,4.540434891,XP_027269705.1_Tmed2,XP_027269705.1_Tmed2,TRUE,0.943475564,0.534840227,0.857790934,0.970162095,0.566247354,0.766436877,0.960818422,0.947275615,not in ct,0,0,0,0,0,0,0,0,0,0.910433613,0.891947499,0.909438052,0.921716656,0.873846939,0.863031499,0.914636526,0.924583466,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-0.100372486,0.1075544,0.003590957,0.910433613,0.943475564,-0.072387983,0.135538903,0.03157546,0.891947499,0.534840227,-0.094885316,0.11304157,0.009078127,0.909438052,0.857790934,-0.102069089,0.105857797,0.001894354,0.921716656,0.970162095,-0.074801091,0.133125795,0.029162352,0.873846939,0.566247354,-0.088904561,0.119022325,0.015058882,0.863031499,0.766436877,-0.10645146,0.101475426,-0.002488017,0.914636526,0.960818422,-0.107312594,0.100614292,-0.003349151,0.924583466,0.947275615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269746.1_Arl6ip4,4.573985716,4.593724507,4.587631753,4.669615969,4.662266869,4.669356231,4.625172239,4.593680428,4.640730757,4.700955726,4.698832947,4.684284608,4.651053526,4.632695637,4.625034142,4.604514327,4.572137143,4.633141075,4.624692813,4.668276847,4.683729235,4.620819827,4.708207681,4.699650753,4.648514469,4.762634305,4.671534508,XP_027269746.1_Arl6ip4,XP_027269746.1_Arl6ip4,TRUE,0.000205864,0.279268833,0.006112601,0.985060205,0.027213582,0.001232377,0.163041289,0.469668013,not in ct,1,0,1,0,1,1,0,0,4,0.711666311,0.878327853,0.816364498,0.922024762,0.809948179,0.698184641,0.884109286,0.912710177,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-0.159908392,-0.058319145,-0.109113768,0.711666311,0.000205864,-0.077942694,0.023646552,-0.027148071,0.878327853,0.279268833,-0.125161243,-0.023571996,-0.074366619,0.816364498,0.006112601,-0.05033129,0.051257956,0.000463333,0.922024762,0.985060205,-0.108761282,-0.007172036,-0.057966659,0.809948179,0.027213582,-0.141758202,-0.040168956,-0.090963579,0.698184641,0.001232377,-0.086122752,0.015466494,-0.035328129,0.884109286,0.163041289,-0.068796297,0.03279295,-0.018001674,0.912710177,0.469668013,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269767.1_LOC100766053,4.643593467,4.659245399,4.648000123,4.575360214,4.579684675,4.575407837,4.646050424,4.5975902,4.588296063,4.609472952,4.626339622,4.652737299,4.65983622,4.651451457,4.664187809,4.646659957,4.661743725,4.645267593,4.673643346,4.709036637,4.694442558,4.669812099,4.684177036,4.687148852,4.669698424,4.712418894,4.548965266,XP_027269767.1_LOC100766053,XP_027269767.1_LOC100766053,TRUE,0.794776611,0.014024085,0.200182116,0.576596767,0.56016854,0.766214875,0.064758369,0.156839578,not in ct,0,1,0,0,0,0,0,0,1,0.906968042,0.808822778,0.88388127,0.912027807,0.873612307,0.863023991,0.868382496,0.895417856,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-0.045346155,0.058517092,0.006585468,0.906968042,0.794776611,-0.118808243,-0.014944996,-0.066876619,0.808822778,0.014024085,-0.084980256,0.018882991,-0.033048632,0.88388127,0.200182116,-0.066109194,0.037754053,-0.01417757,0.912027807,0.576596767,-0.037133989,0.066729258,0.014797634,0.873612307,0.56016854,-0.044402059,0.059461188,0.007529564,0.863023991,0.766214875,-0.003251638,0.100611609,0.048679986,0.868382496,0.064758369,-0.015246489,0.088616758,0.036685134,0.895417856,0.156839578,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269778.1_Clip1,4.719845041,4.722214715,4.691663316,4.722339043,4.702313006,4.707291995,4.683688323,4.698869749,4.709407668,4.689206522,4.648448895,4.696485139,4.711958341,4.712998606,4.71179513,4.703457238,4.697034837,4.700501143,4.711587283,4.647577517,4.680928907,4.684760553,4.668685573,4.707371996,4.649109506,4.775022434,4.605270928,XP_027269778.1_Clip1,XP_027269778.1_Clip1,TRUE,0.202370762,0.20988416,0.438934771,0.952928963,0.190063455,0.376828876,0.894051353,0.696001258,not in ct,0,0,0,0,0,0,0,0,0,0.882627427,0.87236854,0.89722365,0.921356931,0.851244045,0.845989319,0.913207971,0.919146858,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.02014498,0.089691783,0.034773401,0.882627427,0.202370762,-0.020737989,0.089098774,0.034180392,0.87236854,0.20988416,-0.034064091,0.075772672,0.020854291,0.89722365,0.438934771,-0.053339152,0.056497611,0.001579229,0.921356931,0.952928963,-0.019135312,0.090701451,0.03578307,0.851244045,0.190063455,-0.031054931,0.078781832,0.02386345,0.845989319,0.376828876,-0.051354768,0.058481995,0.003563613,0.913207971,0.894051353,-0.04444663,0.065390133,0.010471751,0.919146858,0.696001258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269804.1_Psmd9,4.649926986,4.640842972,4.641514575,4.667388714,4.656479185,4.627893418,4.643153371,4.668607303,4.643423918,4.629009467,4.640987853,4.663489619,4.640217306,4.653818512,4.645888487,4.631626615,4.666877356,4.629744532,4.650379549,4.634318285,4.652748577,4.636757009,4.62417505,4.611243762,4.659504885,4.735887403,4.576526354,XP_027269804.1_Psmd9,XP_027269804.1_Psmd9,TRUE,0.58010599,0.77784884,0.814767758,0.591570059,0.654763187,0.542461169,0.630088116,0.17179308,not in ct,0,0,0,0,0,0,0,0,0,0.901036219,0.900183092,0.908430106,0.912480629,0.877051554,0.854469045,0.906738142,0.896866264,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.062056148,0.035633409,-0.01321137,0.901036219,0.58010599,-0.055563887,0.04212567,-0.006719108,0.900183092,0.77784884,-0.054422795,0.043266761,-0.005578017,0.908430106,0.814767758,-0.061655346,0.036034211,-0.012810567,0.912480629,0.591570059,-0.059509557,0.038179999,-0.010664779,0.877051554,0.654763187,-0.063401491,0.034288065,-0.014556713,0.854469045,0.542461169,-0.060335522,0.037354034,-0.011490744,0.906738142,0.630088116,-0.082092385,0.015597171,-0.033247607,0.896866264,0.17179308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269853.1_Vps29,4.712768671,4.719967335,4.722102831,4.644093757,4.708120831,4.692015181,4.711747875,4.719689447,4.711292601,4.719288829,4.682815837,4.722727718,4.710229509,4.712652332,4.700774113,4.722925118,4.72764877,4.717462899,4.708202374,4.674196805,4.713694981,4.706945071,4.680420568,4.700757769,4.695090337,4.711629322,4.68382477,XP_027269853.1_Vps29,XP_027269853.1_Vps29,TRUE,0.154678411,0.299744993,0.244220585,0.440047334,0.455682611,0.089572878,0.899860223,0.956214918,not in ct,0,0,0,0,0,0,0,0,0,0.877970443,0.879799964,0.887243186,0.907330727,0.869197459,0.81383092,0.913334652,0.924758441,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.008741209,0.051604148,0.02143147,0.877970443,0.154678411,-0.045610898,0.014734458,-0.01543822,0.879799964,0.299744993,-0.012777513,0.047567843,0.017395165,0.887243186,0.244220585,-0.01874336,0.041601997,0.011429319,0.907330727,0.440047334,-0.019135503,0.041209853,0.011037175,0.869197459,0.455682611,-0.004341892,0.056003464,0.025830786,0.81383092,0.089572878,-0.028322768,0.032022589,0.001849911,0.913334652,0.899860223,-0.030979685,0.029365671,-0.000807007,0.924758441,0.956214918,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269854.1_Arpc3,4.744791131,4.671197471,4.762857518,4.744270086,4.694819241,4.690208917,4.704037908,4.698814953,4.698059229,4.714898272,4.705917854,4.602158995,4.727680604,4.696234545,4.709227886,4.734240922,4.701150022,4.735225384,4.637015316,4.725458024,4.711088835,4.655524673,4.710079011,4.704734026,4.665958206,4.736729363,4.675697839,XP_027269854.1_Arpc3,XP_027269854.1_Arpc3,TRUE,0.256601944,0.560908125,0.796316414,0.527129082,0.531961286,0.296491416,0.955893286,0.92647833,not in ct,0,0,0,0,0,0,0,0,0,0.886721786,0.892967398,0.907986999,0.910454981,0.872494948,0.840567098,0.914533076,0.924172675,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.026185228,0.093159036,0.033486904,0.886721786,0.256601944,-0.042701187,0.076643078,0.016970945,0.892967398,0.560908125,-0.052163238,0.067181026,0.007508894,0.907986999,0.796316414,-0.078142228,0.041202037,-0.018470096,0.910454981,0.527129082,-0.04141959,0.077924675,0.018252543,0.872494948,0.531961286,-0.028928492,0.090415772,0.03074364,0.840567098,0.296491416,-0.061279877,0.058064388,-0.001607744,0.914533076,0.955893286,-0.062354698,0.056989566,-0.002682566,0.924172675,0.92647833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269862.1_Ppp1cc,4.607057801,4.606376449,4.581529552,4.619559765,4.627423529,4.627410766,4.56449706,4.613127209,4.601567812,4.631324688,4.563707427,4.657256187,4.595182969,4.606455266,4.601636017,4.591748153,4.637142263,4.598208385,4.606944719,4.595988455,4.608127574,4.59191138,4.597380828,4.602261217,4.657457874,4.711821767,4.573248788,XP_027269862.1_Ppp1cc,XP_027269862.1_Ppp1cc,TRUE,0.05708785,0.363529905,0.036879096,0.23215687,0.071302788,0.130385478,0.087349309,0.052024819,not in ct,0,0,1,0,0,0,0,0,1,0.860114575,0.883816706,0.85392032,0.896434066,0.831019479,0.822263979,0.873583219,0.877098704,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.099995751,0.001619332,-0.049188209,0.860114575,0.05708785,-0.073518998,0.028096085,-0.022711456,0.883816706,0.363529905,-0.105252991,-0.003637908,-0.05444545,0.85392032,0.036879096,-0.080887584,0.020727499,-0.030080043,0.896434066,0.23215687,-0.0972256,0.004389482,-0.046418059,0.831019479,0.071302788,-0.089284084,0.012330998,-0.038476543,0.822263979,0.130385478,-0.094630102,0.006984981,-0.043822561,0.873583219,0.087349309,-0.101132543,0.000482539,-0.050325002,0.877098704,0.052024819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269875.1_Atxn2,4.843250416,4.829044923,4.809658601,4.808291545,4.811481018,4.792961607,4.821720263,4.816535694,4.801220656,4.811459466,4.816141352,4.834572284,4.824377209,4.809608396,4.80722016,4.817210801,4.822461119,4.815911574,4.818221543,4.822860673,4.815713453,4.812983488,4.80615998,4.814130004,4.670834325,4.716420518,4.540939478,XP_027269875.1_Atxn2,XP_027269875.1_Atxn2,TRUE,2.25109E-07,1.69967E-06,7.67947E-07,3.96491E-07,7.29913E-07,4.79776E-07,4.63204E-07,9.21978E-07,not in ct,1,1,1,1,1,1,1,1,8,0.338767843,0.363472438,0.42926522,0.338744579,0.382157611,0.355840121,0.402855662,0.440985663,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.133060567,0.236112512,0.184586539,0.338767843,2.25109E-07,0.10998731,0.213039255,0.161513283,0.363472438,1.69967E-06,0.118901458,0.221953403,0.170427431,0.42926522,7.67947E-07,0.126466954,0.229518899,0.177992927,0.338744579,3.96491E-07,0.119477842,0.222529787,0.171003814,0.382157611,7.29913E-07,0.124270418,0.227322363,0.175796391,0.355840121,4.79776E-07,0.124674477,0.227726421,0.176200449,0.402855662,4.63204E-07,0.116833744,0.219885689,0.168359717,0.440985663,9.21978E-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269892.1_Naa25,4.658034292,4.670836287,4.675951906,4.666220815,4.682047967,4.707710179,4.680438989,4.662380249,4.646459802,4.668931001,4.694683447,4.676256452,4.677600152,4.657727402,4.675598673,4.697051439,4.699562929,4.698805599,4.656953718,4.68031998,4.686268151,4.670252014,4.659205626,4.689600632,4.65295397,4.747671412,4.55270854,XP_027269892.1_Naa25,XP_027269892.1_Naa25,TRUE,0.53512585,0.222397655,0.664298494,0.301188046,0.488351328,0.096276201,0.399557873,0.429861962,not in ct,0,0,0,0,0,0,0,0,0,0.89957332,0.873580421,0.904580311,0.900863791,0.870664245,0.815461075,0.898937163,0.911300227,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.039386419,0.073712128,0.017162854,0.89957332,0.53512585,-0.02233426,0.090764287,0.034215013,0.873580421,0.222397655,-0.044567568,0.068530979,0.011981706,0.904580311,0.664298494,-0.027703614,0.085394933,0.02884566,0.900863791,0.301188046,-0.037351838,0.075746709,0.019197435,0.870664245,0.488351328,-0.009187258,0.103911289,0.047362015,0.815461075,0.096276201,-0.033146631,0.079951916,0.023402643,0.898937163,0.399557873,-0.034641157,0.07845739,0.021908117,0.911300227,0.429861962,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269901.1_Erp29,4.888837442,4.895616256,4.874434792,4.872650341,4.891832219,4.882383663,4.883650491,4.910252236,4.885977086,4.86142958,4.896394282,4.872944958,4.887180645,4.89705137,4.892346032,4.877690512,4.901746435,4.901332825,4.857903656,4.899259368,4.882305308,4.872429602,4.891641155,4.880474443,4.630771258,4.705690232,4.559927409,XP_027269901.1_Erp29,XP_027269901.1_Erp29,TRUE,9.27959E-11,1.2476E-10,5.58015E-11,1.86456E-10,6.04078E-11,5.46235E-11,1.49944E-10,1.3215E-10,not in ct,1,1,1,1,1,1,1,1,8,0.043779884,0.019853982,0.038938882,0.033949245,0.044142126,0.049639912,0.057108695,0.041043097,1,1,1,1,1,1,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.208927323,0.299405737,0.25416653,0.043779884,9.27959E-11,0.204919901,0.295398315,0.250159108,0.019853982,1.2476E-10,0.215924431,0.306402845,0.261163638,0.038938882,5.58015E-11,0.1995541,0.290032514,0.244793307,0.033949245,1.86456E-10,0.214823842,0.305302256,0.260063049,0.044142126,6.04078E-11,0.216221084,0.306699498,0.261460291,0.049639912,5.46235E-11,0.202453937,0.292932351,0.247693144,0.057108695,1.49944E-10,0.204146226,0.29462464,0.249385433,0.041043097,1.3215E-10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,1,1,1,1,1,0,1,7
XP_027269913.1_Ptpn11,4.76000777,4.741944771,4.736803995,4.764315356,4.763454265,4.736724035,4.737754165,4.725869371,4.739758326,4.734947857,4.706540148,4.752323296,4.755987188,4.74315637,4.745558683,4.740525439,4.757202643,4.733901536,4.751062867,4.737609551,4.759175886,4.75585695,4.734947505,4.732144172,4.653043823,4.676382259,4.586429313,XP_027269913.1_Ptpn11,XP_027269913.1_Ptpn11,TRUE,1.94573E-06,6.25058E-07,9.77118E-06,1.52653E-05,1.49227E-06,2.68051E-06,1.29773E-06,3.9732E-06,not in ct,1,1,1,1,1,1,1,1,8,0.478228697,0.295888483,0.580589738,0.582677816,0.417059059,0.438036801,0.469588034,0.537359467,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.072974773,0.142292654,0.107633714,0.478228697,1.94573E-06,0.081553813,0.150871694,0.116212753,0.295888483,6.25058E-07,0.061183215,0.130501096,0.095842156,0.580589738,9.77118E-06,0.057993028,0.127310909,0.092651969,0.582677816,1.52653E-05,0.074956675,0.144274556,0.109615615,0.417059059,1.49227E-06,0.070599134,0.139917015,0.105258074,0.438036801,2.68051E-06,0.076005362,0.145323243,0.110664303,0.469588034,1.29773E-06,0.06770547,0.137023351,0.102364411,0.537359467,3.9732E-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027269992.1_Hspb8,4.666269938,4.625916203,4.623083035,4.66832547,4.632813607,4.670667037,4.657825068,4.668190855,4.633473699,4.656611128,4.601121685,4.664977278,4.648895226,4.661919381,4.639180254,4.644997693,4.656677277,4.632865219,4.649064955,4.641835739,4.666900584,4.667539023,4.653224042,4.644766073,4.688155971,4.712092783,4.561723895,XP_027269992.1_Hspb8,XP_027269992.1_Hspb8,TRUE,0.548489765,0.899056236,0.97444233,0.613518225,0.877214279,0.723768414,0.957078624,0.963400299,not in ct,0,0,0,0,0,0,0,0,0,0.900018561,0.903559093,0.912024498,0.91312694,0.883877883,0.861560027,0.914558,0.92489842,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.068601984,0.037466335,-0.015567824,0.900018561,0.548489765,-0.049756338,0.056311981,0.003277822,0.903559093,0.899056236,-0.053861835,0.052206484,-0.000827676,0.912024498,0.97444233,-0.066121679,0.03994664,-0.013087519,0.91312694,0.613518225,-0.057026755,0.049041564,-0.003992596,0.883877883,0.877214279,-0.062178313,0.043890006,-0.009144153,0.861560027,0.723768414,-0.054424616,0.051643703,-0.001390457,0.914558,0.957078624,-0.051848664,0.054219655,0.001185496,0.92489842,0.963400299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027270018.1_Pxn,4.820743512,4.788220004,4.790749425,4.780209179,4.776016088,4.766967553,4.806598205,4.804443641,4.797209546,4.782178577,4.788419962,4.805361042,4.808985573,4.797617241,4.796215918,4.811780356,4.842029349,4.829806348,4.801737318,4.790986624,4.797289502,4.78747982,4.778968161,4.779496122,4.648038095,4.752926692,4.573345258,XP_027270018.1_Pxn,XP_027270018.1_Pxn,TRUE,1.00452E-05,0.000115733,7.69306E-06,2.12502E-05,9.11473E-06,7.81191E-07,1.36239E-05,5.54916E-05,not in ct,1,1,1,1,1,1,1,1,8,0.573885518,0.625569152,0.567691947,0.601620601,0.519327772,0.377466485,0.605180491,0.680006794,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.090415712,0.193186218,0.141800965,0.573885518,1.00452E-05,0.064909006,0.167679511,0.116294258,0.625569152,0.000115733,0.093261863,0.196032368,0.144647116,0.567691947,7.69306E-06,0.082497926,0.185268431,0.133883179,0.601620601,2.12502E-05,0.091450976,0.194221481,0.142836229,0.519327772,9.11473E-06,0.118383416,0.221153922,0.169768669,0.377466485,7.81191E-07,0.087182547,0.189953052,0.138567799,0.605180491,1.36239E-05,0.072492767,0.175263272,0.123878019,0.680006794,5.54916E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027270137.1_Cdv3,4.788526668,4.783570878,4.790831647,4.773849049,4.764776155,4.737689283,4.77534486,4.769564348,4.754518849,4.754972453,4.761805826,4.783501262,4.806523467,4.785361622,4.774769567,4.799038222,4.81350255,4.798948955,4.786994066,4.769399853,4.779247195,4.778130128,4.785062979,4.781892255,4.71761889,4.711058925,4.580025595,XP_027270137.1_Cdv3,XP_027270137.1_Cdv3,TRUE,2.7699E-05,0.000622316,0.000270007,0.000261826,2.42796E-05,5.09224E-06,7.32516E-05,5.22466E-05,not in ct,1,1,1,1,1,1,1,1,8,0.625855903,0.703605528,0.72673017,0.722154582,0.569505404,0.469827818,0.683281148,0.677249997,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.071797475,0.164353048,0.118075261,0.625855903,2.7699E-05,0.042925906,0.135481479,0.089203692,0.703605528,0.000622316,0.05063043,0.143186002,0.096908216,0.72673017,0.000270007,0.050914257,0.14346983,0.097192043,0.722154582,0.000261826,0.073039296,0.165594868,0.119317082,0.569505404,2.42796E-05,0.087984319,0.180539892,0.134262106,0.469827818,5.09224E-06,0.062701448,0.155257021,0.108979235,0.683281148,7.32516E-05,0.065849531,0.158405104,0.112127318,0.677249997,5.22466E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027270153.1_Dnajc13,4.75123306,4.790564575,4.797386728,4.725585592,4.774914901,4.806280492,4.785927879,4.771157832,4.773304632,4.779115495,4.786284595,4.708171518,4.775224063,4.77701059,4.794773084,4.795439505,4.790415949,4.796595781,4.793968348,4.806801415,4.811132902,4.778585606,4.783902576,4.7960518,4.615597013,4.737374737,4.542091446,XP_027270153.1_Dnajc13,XP_027270153.1_Dnajc13,TRUE,8.27798E-05,0.000193674,0.000104203,0.000464171,6.74813E-05,2.69054E-05,1.26519E-05,4.99725E-05,not in ct,1,1,1,1,1,1,1,1,8,0.67541411,0.651247189,0.690915842,0.744162177,0.617198766,0.544571391,0.601367091,0.675199027,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.084512926,0.211567852,0.148040389,0.67541411,8.27798E-05,0.0737118,0.200766726,0.137239263,0.651247189,0.000193674,0.081581586,0.208636512,0.145109049,0.690915842,0.000104203,0.062642007,0.189696934,0.126169471,0.744162177,0.000464171,0.087120717,0.214175644,0.15064818,0.617198766,6.74813E-05,0.098935216,0.225990143,0.16246268,0.544571391,2.69054E-05,0.10875236,0.235807286,0.172279823,0.601367091,1.26519E-05,0.090964799,0.218019725,0.154492262,0.675199027,4.99725E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027270170.1_Pik3r4,4.582099154,4.646745447,4.688483128,4.628526052,4.625023442,4.625013588,4.639934192,4.656236153,4.655881192,4.608798057,4.624528456,4.578994898,4.665424156,4.671041106,4.663558611,4.660671418,4.645322614,4.677692588,4.622684221,4.644447699,4.635748121,4.629622479,4.629419527,4.643780044,4.698399222,4.738524387,4.579351725,XP_027270170.1_Pik3r4,XP_027270170.1_Pik3r4,TRUE,0.233642762,0.102496222,0.435047845,0.019444047,0.842367257,0.690468846,0.174474314,0.174263417,not in ct,0,0,0,1,0,0,0,0,1,0.885106159,0.857063108,0.897069859,0.849792863,0.88289231,0.860368333,0.88523373,0.897092764,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-0.088876137,0.022911066,-0.032982535,0.885106159,0.233642762,-0.101797685,0.009989517,-0.045904084,0.857063108,0.102496222,-0.077301534,0.034485669,-0.021407932,0.897069859,0.435047845,-0.123878242,-0.012091039,-0.067984641,0.849792863,0.019444047,-0.061310755,0.050476448,-0.005417154,0.88289231,0.842367257,-0.066756506,0.045030697,-0.010862905,0.860368333,0.690468846,-0.093692033,0.01809517,-0.037798431,0.88523373,0.174474314,-0.093711363,0.01807584,-0.037817761,0.897092764,0.174263417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
