name,protein_name,A4_1,A4_2,A4_3,count_missing_A4,A6_1,A6_2,A6_3,count_missing_A6,B2_1,B2_2,B2_3,count_missing_B2,E10_1,E10_2,E10_3,count_missing_E10,E6_1,E6_2,E6_3,count_missing_E6,E9_1,E9_2,E9_3,count_missing_E9,F1_1,F1_2,F1_3,count_missing_F1,G12_1,G12_2,G12_3,count_missing_G12,ctrl_1,ctrl_2,ctrl_3,count_missing_ctrl,status in producer,status in control,Protein.IDs,Majority.protein.IDs,vlookup_PPIandRNA
XP_027278913.1_Slc27a4,Slc27a4,26.13289445,26.71016087,26.38720503,0,25.97653882,26.01381247,26.55455275,0,26.30225246,26.57056835,26.27942638,0,26.38990869,26.5970702,25.75837428,0,26.22375454,26.89486556,26.9784989,0,26.25290278,26.97202819,27.00941268,0,26.08736185,26.95145644,26.56310949,0,26.11619279,26.6262622,26.51385417,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027278913.1_Slc27a4,XP_027278913.1_Slc27a4,#N/A
XP_027278935.1_Sptan1,Sptan1,31.26333081,31.25363605,31.06181234,0,31.24323971,31.31212089,31.3132729,0,31.03220334,30.86008812,31.11392481,0,31.23335761,31.27302786,31.50916759,0,31.11073083,31.20386937,31.32963892,0,31.24347275,31.36101025,31.28027057,0,31.27453959,31.37603018,31.47361981,0,30.80792902,30.93126368,31.10203489,0,27.07232141,25.53691435,27.12788403,0,in producer,DETECTED IN NONPROD,XP_027278935.1_Sptan1;XP_027278934.1_Sptan1;XP_027278931.1_Sptan1,XP_027278935.1_Sptan1;XP_027278934.1_Sptan1;XP_027278931.1_Sptan1,Sptan1
XP_027278956.1_Endog,Endog,24.85575242,24.86166648,25.02109187,0,NA,24.49508936,25.11524319,1,25.66907859,24.94589903,25.26264477,0,24.25129044,24.77714659,NA,1,24.87973888,25.41731374,25.22421581,0,25.15702961,24.86581406,25.25585788,0,24.76986166,25.21777925,25.07747366,0,24.53267578,24.72078971,25.10562618,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027278956.1_Endog,XP_027278956.1_Endog,#N/A
XP_027278978.1_Nup188,Nup188,24.72925913,24.61045272,24.63407195,0,24.467229,24.53596415,26.12090962,0,24.82287638,24.70630172,24.25071863,0,25.73048746,24.70555904,24.51552214,0,24.63140639,23.57910526,25.61843263,0,24.67287487,24.36124701,25.88512292,0,25.04298363,24.76501305,24.41660292,0,24.55166298,24.55158765,24.96191014,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027278978.1_Nup188,XP_027278978.1_Nup188,#N/A
XP_027278982.1_Sh3glb2,Sh3glb2,26.27161522,26.29085135,26.18833121,0,26.1552189,26.10692405,25.99154356,0,26.43674752,26.4922475,26.20173685,0,26.17499971,26.12853911,26.53581383,0,26.225021,26.22393581,26.35820807,0,26.22010337,26.68103677,26.48321561,0,25.99075585,26.62464282,25.79380104,0,25.82983845,25.78377162,26.00959233,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027278982.1_Sh3glb2;XP_027278981.1_Sh3glb2;XP_027278984.1_Sh3glb2;XP_027278983.1_Sh3glb2;XP_027278980.1_Sh3glb2,XP_027278982.1_Sh3glb2;XP_027278981.1_Sh3glb2;XP_027278984.1_Sh3glb2;XP_027278983.1_Sh3glb2;XP_027278980.1_Sh3glb2,#N/A
XP_027279142.1_Ptpn1,Ptpn1,27.72145302,27.27714412,27.42249465,0,27.44836916,27.43253653,27.36296908,0,27.75332598,27.69523691,27.33302923,0,27.13947863,26.83265074,27.15197369,0,27.49974465,27.36900361,27.575705,0,27.41073586,27.77017701,27.68279063,0,27.59604683,27.84587249,27.81895986,0,27.33555518,27.56698901,27.72984337,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279142.1_Ptpn1;XP_027279141.1_Ptpn1,XP_027279142.1_Ptpn1;XP_027279141.1_Ptpn1,#N/A
XP_027279145.1_Ube2v1,Ube2v1,25.67903552,25.10608182,24.93556711,0,25.66632852,25.70698801,25.52055737,0,25.24884757,25.21867135,25.30612181,0,25.39228041,24.78791242,25.14260116,0,25.15904653,25.25967924,25.22513731,0,25.34620877,25.63030138,25.34414421,0,25.08792138,24.65891732,25.12703031,0,25.10997637,24.68200282,25.01089638,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279145.1_Ube2v1;XP_027279146.1_Ube2v1;XP_027269238.1_Ube2v2;XP_027290186.1_LOC100757965,XP_027279145.1_Ube2v1;XP_027279146.1_Ube2v1;XP_027269238.1_Ube2v2,#N/A
XP_027279171.1_Stau1,Stau1,28.04374132,27.93346709,27.72267648,0,27.6933027,27.7365349,27.53211505,0,27.84246798,27.79779949,27.38733596,0,27.60111007,27.24419445,28.19927671,0,28.09107119,27.95997729,27.83542425,0,28.20494003,28.11798709,27.99972354,0,27.98410379,28.02751316,27.84393156,0,27.79549693,27.67524439,27.87807024,0,NA,NA,24.42688341,2,in producer,NOT IN NONPROD,XP_027279171.1_Stau1,XP_027279171.1_Stau1,#N/A
XP_027279173.1_Cse1l,Cse1l,31.35264501,30.97332103,30.7934718,0,30.88769311,31.02494767,30.9362823,0,31.02730177,30.624578,30.90932281,0,31.00509683,30.71552384,31.42788282,0,30.9933407,30.60872059,30.57468866,0,30.7688772,30.7551792,30.62941708,0,31.07492215,30.85753393,30.7221205,0,30.68248394,30.72033227,30.64488956,0,32.39475973,26.48536327,30.18689403,0,in producer,DETECTED IN NONPROD,XP_027279173.1_Cse1l,XP_027279173.1_Cse1l,#N/A
XP_027279217.1_Elmo2,Elmo2,25.95366659,25.77323052,26.18725368,0,25.25984214,25.58176254,26.18531544,0,26.08811755,25.85571346,25.33667087,0,26.34573863,25.23687821,NA,1,26.11051549,26.38764397,26.37008751,0,26.07796283,25.8928745,26.28647447,0,25.37473472,26.02047484,26.2761439,0,25.0008114,25.73351486,25.82680977,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279217.1_Elmo2;XP_027279218.1_Elmo2,XP_027279217.1_Elmo2;XP_027279218.1_Elmo2,#N/A
XP_027279237.1_Mmp9,Mmp9,NA,25.03082319,24.16275632,1,24.83943232,26.10226437,27.03719508,0,NA,22.86211564,22.72763013,1,NA,24.69071475,24.45059945,1,23.43633439,26.40054861,26.00419889,0,NA,23.14056082,23.72301921,1,NA,24.31632243,23.02043072,1,24.36660342,25.77270077,25.41813481,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279237.1_Mmp9,XP_027279237.1_Mmp9,#N/A
XP_027279240.1_Ctsa,Ctsa,26.7304313,27.44541112,27.32645082,0,25.80451686,26.98518412,27.47568864,0,27.50565818,27.73689594,27.3299469,0,26.54356252,27.23123544,25.20432909,0,26.71655256,27.23022819,27.54041745,0,27.76990797,27.6210565,28.08275039,0,26.0793521,27.01968422,26.97011124,0,26.60687217,27.09467656,27.2000569,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279240.1_Ctsa,XP_027279240.1_Ctsa,#N/A
XP_027279246.1_Acot8,Acot8,24.1650372,24.79793331,24.99987446,0,NA,25.42273424,25.18420727,1,24.87986795,25.00751706,24.79013275,0,24.53061252,24.62154288,NA,1,24.80916345,24.92465358,25.17112349,0,24.53751935,25.02644928,NA,1,24.72839947,24.96500024,24.71401641,0,24.59566817,24.79771445,25.23803084,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279246.1_Acot8;XP_027279247.1_Acot8;XP_027279248.1_Acot8,XP_027279246.1_Acot8;XP_027279247.1_Acot8;XP_027279248.1_Acot8,#N/A
XP_027279257.1_Pigt,Pigt,26.4303869,26.34210971,26.19259625,0,26.23929697,26.36275276,26.24919361,0,26.11793364,26.67108271,25.9194441,0,25.79914875,25.99695875,25.89941773,0,26.25645031,26.59852125,26.71538252,0,26.10002981,26.81872893,26.58541869,0,26.19637115,26.54336045,26.3341904,0,25.89912237,26.36339144,26.2032209,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279257.1_Pigt;XP_027279258.1_Pigt,XP_027279257.1_Pigt;XP_027279258.1_Pigt,#N/A
XP_027279277.1_Tomm34,Tomm34,28.40634536,28.07035469,28.33028492,0,28.25880619,28.03861854,28.65480012,0,28.61257338,28.41891084,28.1660486,0,28.68252963,28.20040493,28.78812207,0,28.74018632,28.64713907,28.695282,0,28.4972111,28.15571479,28.44460045,0,27.93349398,28.06766507,28.05795617,0,28.05291678,28.19867599,28.13733156,0,26.72927144,NA,27.08436459,1,in producer,DETECTED IN NONPROD,XP_027279277.1_Tomm34,XP_027279277.1_Tomm34,#N/A
XP_027279280.1_Ywhab,Ywhab,28.4965658,28.17945835,27.73156092,0,28.02686482,28.25679946,27.8994689,0,27.95864623,27.90667768,27.78727314,0,27.47423232,27.81687779,28.62631187,0,27.6740645,27.84003687,28.00469536,0,28.09507738,27.81359173,27.91459393,0,27.64813745,27.55892181,27.91014999,0,27.83451645,28.05634936,27.76276385,0,28.69008868,NA,27.83484679,1,in producer,DETECTED IN NONPROD,XP_027279280.1_Ywhab,XP_027279280.1_Ywhab,#N/A
XP_027279316.1_Srsf6,Srsf6,26.16968542,25.67716583,25.51159209,0,26.63608877,26.51677773,26.14851163,0,25.46171725,25.62205677,25.50388845,0,25.6522781,25.17301351,26.48718636,0,26.03773957,25.79095331,25.3054894,0,25.24158687,25.83016562,25.69167567,0,26.17039767,25.38683439,25.73429851,0,26.02042082,25.78280097,25.68222692,0,NA,25.60206419,26.942874,1,in producer,DETECTED IN NONPROD,XP_027279316.1_Srsf6;XP_027255271.1_Srsf4,XP_027279316.1_Srsf6,#N/A
XP_027279368.1_Rabgap1,Rabgap1,25.25650614,25.14985634,25.59274416,0,25.26485529,25.14032388,25.32338951,0,24.83269919,24.85716129,24.64233654,0,25.08800073,24.97250395,25.64108976,0,24.6373433,25.16318826,25.47721396,0,25.17950517,26.0038154,25.23325062,0,25.28658039,24.96794457,25.22845222,0,24.99160884,25.70165188,25.65535759,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279368.1_Rabgap1,XP_027279368.1_Rabgap1,#N/A
XP_027283971.1_Eif1,Eif1,25.95355506,26.11541045,26.17319089,0,25.91318987,25.30068277,26.40278132,0,26.46999354,25.69877577,26.02155623,0,26.08560088,25.83561862,25.59753184,0,26.52866256,26.54234104,26.40689714,0,27.09992573,26.39164831,26.48299745,0,25.28074868,25.91475548,25.68014781,0,25.89077408,25.95691164,25.73983086,0,25.2231569,NA,25.84703057,1,in producer,DETECTED IN NONPROD,XP_027283971.1_Eif1;XP_027279405.1_LOC100766344;XP_027271210.1_Eif1b;XP_027272124.1_LOC100764637,XP_027283971.1_Eif1;XP_027279405.1_LOC100766344;XP_027271210.1_Eif1b,#N/A
XP_027279493.1_Rab14,Rab14,27.32469386,28.26897158,28.87279017,0,28.19037993,28.55491072,29.33592775,0,28.99016727,28.96617869,28.82486612,0,28.52119193,28.72041134,27.94534314,0,28.50355153,28.68862329,28.72665108,0,28.34980225,28.40408433,28.48133287,0,28.31110549,29.07711179,28.9331402,0,29.4151657,29.49825152,29.46738006,0,25.76683947,27.89506017,28.0563519,0,in producer,DETECTED IN NONPROD,XP_027279493.1_Rab14,XP_027279493.1_Rab14,#N/A
XP_027279503.1_Psmd5,Psmd5,26.93020548,27.34332453,27.19712561,0,27.91605524,28.29895483,28.26617422,0,27.15057597,27.20992951,27.0863824,0,27.35356962,26.58482087,26.35455016,0,27.42386246,27.47599665,27.39813993,0,27.38029079,27.50950594,27.36050631,0,26.88075051,27.35713589,27.1276415,0,28.17022039,28.24917198,28.11891162,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279503.1_Psmd5;XP_027279504.1_Psmd5,XP_027279503.1_Psmd5;XP_027279504.1_Psmd5,#N/A
XP_027279526.1_Gapvd1,Gapvd1,27.49324486,27.63952403,27.46734083,0,27.75171731,28.06149839,28.31701981,0,27.79468056,27.80390464,27.52414411,0,27.74549658,27.49554835,27.24523427,0,27.54868415,27.56818352,27.58300159,0,27.80225385,27.69837575,28.0697346,0,27.51552907,27.89018313,27.57890827,0,28.43567942,28.30865005,28.35260342,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279526.1_Gapvd1;XP_027279524.1_Gapvd1;XP_027279523.1_Gapvd1;XP_027279522.1_Gapvd1;XP_027279528.1_Gapvd1;XP_027279527.1_Gapvd1;XP_027279525.1_Gapvd1,XP_027279526.1_Gapvd1;XP_027279524.1_Gapvd1;XP_027279523.1_Gapvd1;XP_027279522.1_Gapvd1;XP_027279528.1_Gapvd1;XP_027279527.1_Gapvd1;XP_027279525.1_Gapvd1,#N/A
XP_027279572.1_Fam129b,Fam129b,25.95282992,26.50431351,26.53390601,0,26.42395176,26.052873,26.78538121,0,26.55660991,26.49382001,26.55065632,0,25.86143652,26.77437586,26.53606951,0,26.51178771,26.75663022,27.13720803,0,27.12714719,27.07490966,27.517242,0,26.85019364,27.00507305,26.89894962,0,26.5602442,26.64592489,26.8037336,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279572.1_Fam129b;XP_027279571.1_Fam129b;REV__XP_027280840.1_Baiap3;REV__XP_027280838.1_Baiap3,XP_027279572.1_Fam129b;XP_027279571.1_Fam129b,#N/A
XP_027279575.1_Rpl12,Rpl12,25.99864581,26.09000917,26.0965348,0,26.28699255,26.18633141,25.98888293,0,26.01352115,25.86850366,26.22558912,0,26.24246258,25.68533546,26.88349054,0,26.18586633,26.0804895,25.81595291,0,26.06259893,26.12924777,25.93900189,0,26.27310521,25.9431657,26.0713314,0,26.52969614,26.0748716,26.17074799,0,28.8094671,29.83943011,27.51984931,0,in producer,DETECTED IN NONPROD,XP_027279575.1_Rpl12;XP_027279752.1_LOC100768480,XP_027279575.1_Rpl12,#N/A
XP_027279648.1_Prrc2b,Prrc2b,25.3558871,24.94851796,25.28457108,0,23.87287358,24.509782,24.96185108,0,24.88223465,24.44337267,25.22464606,0,24.29820742,24.28022923,24.58824107,0,24.88432644,25.12571356,24.9140158,0,24.11434285,24.89526891,25.01296801,0,24.33223267,24.54407217,24.41729047,0,NA,24.31760307,24.68354125,1,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279648.1_Prrc2b;XP_027279647.1_Prrc2b;XP_027279649.1_Prrc2b;XP_027279650.1_Prrc2b;XP_027279651.1_Prrc2b,XP_027279648.1_Prrc2b;XP_027279647.1_Prrc2b;XP_027279649.1_Prrc2b;XP_027279650.1_Prrc2b;XP_027279651.1_Prrc2b,#N/A
XP_027279664.1_Nup214,Nup214,26.00725015,25.88717793,25.43527412,0,25.46422794,25.86422178,25.92899439,0,25.44138971,25.56788925,25.82075772,0,25.58074767,25.97229473,25.23492326,0,25.49432306,25.03146287,25.57337313,0,25.45522355,25.86480962,26.00057473,0,25.65219018,25.80812503,26.03143014,0,26.16967482,25.88515523,26.19432912,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279664.1_Nup214;XP_027279663.1_Nup214;XP_027279662.1_Nup214;XP_027279661.1_Nup214,XP_027279664.1_Nup214;XP_027279663.1_Nup214;XP_027279662.1_Nup214;XP_027279661.1_Nup214,#N/A
XP_027279678.1_Fubp3,Fubp3,27.26475481,27.27330879,26.97550208,0,26.91605524,26.70064192,27.0545404,0,27.37637026,26.80131773,27.04364865,0,26.67615683,26.61884246,27.51280961,0,27.10484628,27.10682256,27.08588244,0,27.37298729,27.48928074,27.53655406,0,26.86362341,26.60077263,27.03222602,0,26.87230205,26.83537665,27.0111955,0,NA,NA,25.27437001,2,in producer,NOT IN NONPROD,XP_027279678.1_Fubp3;XP_027279677.1_Fubp3;XP_027279675.1_Fubp3;XP_027279676.1_Fubp3,XP_027279678.1_Fubp3;XP_027279677.1_Fubp3;XP_027279675.1_Fubp3;XP_027279676.1_Fubp3,#N/A
XP_027279701.1_LOC100771251,LOC100771251,27.84659267,28.22735749,28.36368319,0,27.81637167,28.14387632,28.5549899,0,27.73907359,28.07732202,27.42993181,0,27.66958603,27.55830304,28.10254914,0,28.39429482,28.46261238,28.46451112,0,28.23747656,28.50218408,28.02335672,0,27.69785736,28.57764676,27.96049467,0,27.39550512,28.05664321,27.78711079,0,NA,NA,24.33780572,2,in producer,NOT IN NONPROD,XP_027279701.1_LOC100771251;XP_027279702.1_LOC100771251,XP_027279701.1_LOC100771251;XP_027279702.1_LOC100771251,#N/A
XP_027279703.1_Tor1a,Tor1a,25.83434907,26.58868513,26.85069498,0,25.1509723,24.30259395,26.65814541,0,26.67547005,26.69848451,26.08567083,0,26.07499797,26.07850898,25.18593654,0,26.69973322,26.74729867,27.02037372,0,26.44212908,26.07810422,26.60048024,0,25.66288143,27.16693448,26.53588398,0,25.53236242,26.09848717,25.9087499,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279703.1_Tor1a,XP_027279703.1_Tor1a,#N/A
XP_027279720.1_Usp7,Usp7,25.89329445,25.20078686,24.12669568,0,25.46230596,26.31168719,26.11544839,0,25.81872169,24.82462874,25.88996115,0,25.42819891,25.65529853,26.50714751,0,25.28682839,23.73525989,26.23037863,0,25.20318719,25.35117569,26.25989577,0,27.7363812,26.57111469,26.91585596,0,25.46056214,25.27405873,25.94021641,0,NA,NA,24.41777881,2,in producer,NOT IN NONPROD,XP_027279720.1_Usp7;REV__XP_027282332.1_Rab11fip4,XP_027279720.1_Usp7,#N/A
XP_027279722.1_Pmm2,Pmm2,26.56386556,26.16379912,25.89470004,0,26.33935058,25.97849062,26.10948575,0,26.14565911,25.97738625,26.04805842,0,25.63090158,25.54342013,26.18719065,0,26.31222851,26.13808626,25.87855331,0,26.42554639,26.87332515,26.47601702,0,26.87624239,26.53573597,26.62475124,0,25.89652759,26.14296662,25.80885539,0,26.97317163,NA,NA,2,in producer,NOT IN NONPROD,XP_027279722.1_Pmm2,XP_027279722.1_Pmm2,#N/A
XP_027279799.1_Hmox2,Hmox2,27.34091493,27.33849033,27.44194102,0,27.16063879,27.46766475,27.54774312,0,27.25927172,27.34251017,26.71896999,0,26.88705253,27.08215452,27.12545668,0,27.30031403,27.67979185,27.76263799,0,27.03857949,27.00866006,27.48019475,0,27.80728543,28.21997749,27.86979186,0,26.21887765,27.18032021,27.17938662,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279799.1_Hmox2;REV__XP_027283871.1_Vat1,XP_027279799.1_Hmox2,Hmox2
XP_027279803.1_Coro7,Coro7,25.41048178,25.21729255,24.78788464,0,24.63635105,24.9991824,24.69911081,0,25.40372622,25.3089598,25.15389856,0,24.75098713,23.98352649,24.61661294,0,25.08110502,25.33442999,25.69917535,0,24.89347485,24.99603827,24.92399964,0,25.38102968,25.88227374,25.75936138,0,25.25287555,24.97768819,25.54068439,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279803.1_Coro7;XP_027279804.1_Coro7,XP_027279803.1_Coro7;XP_027279804.1_Coro7,#N/A
XP_027279826.1_Trap1,Trap1,27.59869331,27.5567486,27.27805903,0,28.12280314,28.15784955,27.70145164,0,27.08226874,27.49307214,27.58657932,0,27.63905203,27.41145335,27.85559239,0,27.04033172,27.3498064,27.32502607,0,26.60126468,26.79399777,26.49961036,0,28.03792059,27.53071755,27.7770249,0,27.67404555,27.27982592,27.3220145,0,29.0904286,28.7789447,28.85538903,0,in producer,DETECTED IN NONPROD,XP_027279826.1_Trap1,XP_027279826.1_Trap1,#N/A
XP_027279878.1_Lasp1,Lasp1,30.77155387,30.7890765,30.3192184,0,30.39291798,30.39303847,30.26925142,0,30.43176476,30.11595292,30.00231333,0,30.20371553,30.50867227,31.33629399,0,30.8669952,30.64760704,30.67061242,0,30.57479342,31.27383514,30.84854977,0,30.92410052,31.17074935,30.97269145,0,30.39903629,31.02846943,30.75080244,0,29.70449278,NA,28.38634175,1,in producer,DETECTED IN NONPROD,XP_027279878.1_Lasp1;XP_027261082.1_Nebulette,XP_027279878.1_Lasp1,#N/A
XP_027279879.1_Psmb3,Psmb3,24.33306299,24.57403299,24.37467623,0,24.50740675,NA,25.72076229,1,25.64410832,25.22390586,24.94482013,0,25.81386924,24.66269372,NA,1,24.20923779,24.98087777,25.59228055,0,25.74982813,25.4083522,25.60270757,0,24.76998846,NA,24.61816067,1,24.34927389,25.00640744,24.20067527,0,NA,NA,25.04687457,2,in producer,NOT IN NONPROD,XP_027279879.1_Psmb3,XP_027279879.1_Psmb3,#N/A
XP_027279880.1_Rpl19,Rpl19,29.02431523,30.12681974,30.1650937,0,28.95600443,30.10302975,30.82958426,0,29.98354682,29.786726,29.59535447,0,30.91575793,31.10878341,27.92357004,0,30.18941574,30.08575935,30.29700748,0,29.02392412,29.24667601,29.54101451,0,29.42185238,30.66797623,29.85622836,0,30.14095244,30.74356063,30.39971331,0,30.81602543,31.28060437,31.81525947,0,in producer,DETECTED IN NONPROD,XP_027279880.1_Rpl19,XP_027279880.1_Rpl19,#N/A
XP_027279882.1_Rpl23,Rpl23,28.16553479,28.63173743,28.72104064,0,28.44313138,28.26402735,28.45889631,0,28.62268285,28.89135301,28.86971066,0,28.98480413,29.00521984,29.1320472,0,28.98595607,29.01863463,28.65968406,0,28.49277837,28.69446209,28.90854871,0,28.23828342,28.89589678,28.97069685,0,28.87485319,29.02530756,28.560397,0,28.5739103,31.23375614,29.37663775,0,in producer,DETECTED IN NONPROD,XP_027279882.1_Rpl23;XP_027246710.1_LOC100765092;XP_027267200.1_LOC100754445,XP_027279882.1_Rpl23;XP_027246710.1_LOC100765092;XP_027267200.1_LOC100754445,#N/A
XP_027279926.1_LOC100759692,LOC100759692,27.13602649,26.82632515,26.89221674,0,27.12735884,27.46429211,26.83675815,0,26.80610905,26.8088193,26.80992299,0,26.91504221,26.47639833,27.35965854,0,26.90476925,26.86581446,26.70777151,0,26.85044252,27.03426768,26.50696073,0,26.95595903,26.41056879,26.45524898,0,27.05864015,26.70335444,26.66573663,0,25.2192147,NA,27.23928455,1,in producer,DETECTED IN NONPROD,XP_027279926.1_LOC100759692,XP_027279926.1_LOC100759692,#N/A
XP_027279974.1_Npepps,Npepps,26.56981984,26.60513892,26.15770031,0,26.36424016,26.01595252,26.4313589,0,26.17053206,26.44747527,26.19679404,0,26.43281451,26.52147134,26.07558291,0,26.40252949,26.23637378,26.55015733,0,26.37167735,26.33191037,26.23974299,0,26.28532428,25.95756446,25.9126235,0,26.32608028,26.45413141,26.19523205,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279974.1_Npepps,XP_027279974.1_Npepps,#N/A
XP_027279976.1_Kpnb1,Kpnb1,29.02729886,29.16717592,29.6450675,0,29.09339253,28.90617852,29.57097624,0,29.26421036,29.1342756,29.2140027,0,29.24635531,28.83961304,29.00229499,0,29.42667609,29.28756136,29.43100848,0,29.82237598,29.05882992,29.62111819,0,29.10248579,29.02866939,29.05740494,0,28.99664817,28.9969811,28.98168069,0,28.33565597,NA,28.11100337,1,in producer,DETECTED IN NONPROD,XP_027279976.1_Kpnb1,XP_027279976.1_Kpnb1,#N/A
XP_027279997.1_Cdk5rap3,Cdk5rap3,25.46159624,25.30958624,25.56133959,0,25.17632649,25.12066798,24.90336942,0,25.67162182,25.40126896,25.55051695,0,25.30409741,25.08561894,25.31127188,0,25.62209794,25.65080387,26.04011802,0,25.94820018,26.15698352,26.12905339,0,25.4991396,25.73458508,25.27160579,0,24.9770993,25.18600821,25.40564162,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027279997.1_Cdk5rap3;XP_027257699.1_Prdm1,XP_027279997.1_Cdk5rap3,#N/A
XP_027280033.1_Calcoco2,Calcoco2,25.47154823,25.10395157,25.17529126,0,25.43801244,24.93564357,24.84059728,0,25.6477183,25.09364397,24.9707161,0,25.17868739,24.95326867,25.65953659,0,25.28266416,25.04466705,25.07457671,0,25.41719972,25.64465721,25.27139477,0,25.83895624,25.87627457,25.48810526,0,25.0385542,25.3482042,25.23239716,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027280033.1_Calcoco2;XP_027280034.1_Calcoco2,XP_027280033.1_Calcoco2;XP_027280034.1_Calcoco2,#N/A
XP_027280070.1_Phb,Phb,28.35656909,27.22156751,28.57296542,0,28.39139719,28.54984616,28.35507391,0,28.40402878,28.48453579,28.34187458,0,28.53493466,28.09939404,28.98380969,0,27.96263749,28.0454741,28.38948338,0,28.24300151,28.20610913,28.41498341,0,28.43482296,27.90139855,28.03929819,0,28.14123074,28.09228981,27.86204994,0,29.28446258,29.86105226,28.923022,0,in producer,DETECTED IN NONPROD,XP_027280070.1_Phb,XP_027280070.1_Phb,#N/A
XP_027280089.1_Itga3,Itga3,25.74809334,25.45709783,26.12086942,0,25.70379005,26.34860251,26.22767232,0,26.35740078,26.51187961,25.81999476,0,26.12144421,26.24068574,25.84372269,0,25.66874254,26.09624163,26.22347819,0,25.99681681,26.21268236,26.53049728,0,25.85225103,25.89916243,25.7746367,0,25.58182992,25.97263105,25.46848527,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027280089.1_Itga3,XP_027280089.1_Itga3,#N/A
XP_027280118.1_LOC100765627,LOC100765627,29.63826183,29.5781731,29.93113487,0,29.57069104,29.29206178,29.62380136,0,29.81161531,29.64449116,29.44190946,0,29.39657744,29.23293447,29.41325538,0,30.24698812,30.22910299,30.02712613,0,30.2580053,30.01214375,30.28790096,0,29.44336151,29.9932322,29.74441145,0,29.32498388,29.7762082,29.91901156,0,28.0808216,28.97040744,29.090964,0,in producer,DETECTED IN NONPROD,XP_027280118.1_LOC100765627,XP_027280118.1_LOC100765627,#N/A
XP_027280121.1_LOC100765914,LOC100765914,28.98581956,29.42835854,29.39441526,0,27.96751605,28.99672663,29.02088677,0,29.25822618,29.13579204,28.99996765,0,28.95759201,28.92800141,28.57615746,0,29.28065584,29.42768297,29.48938891,0,29.49938292,29.73265979,29.41434002,0,29.26772759,29.23056705,29.32898475,0,29.47046105,29.17559309,29.6983285,0,28.59959046,29.01287671,28.82411886,0,in producer,DETECTED IN NONPROD,XP_027280121.1_LOC100765914;XP_027280122.1_LOC100765914,XP_027280121.1_LOC100765914;XP_027280122.1_LOC100765914,#N/A
XP_027280126.1_Spag9,Spag9,28.39830993,28.26622339,27.91236929,0,27.88778491,28.03634904,28.09302394,0,27.86632997,27.69662964,27.81393459,0,28.00059695,28.09673057,28.23176187,0,27.9934336,28.21651612,28.11426259,0,27.98823849,28.20498212,28.04488572,0,27.89166825,28.22472719,27.86767827,0,27.65354171,27.97359617,27.92786596,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027280126.1_Spag9;XP_027280125.1_Spag9;XP_027280124.1_Spag9;XP_027280123.1_Spag9;XP_027280129.1_Spag9;XP_027280128.1_Spag9;XP_027280127.1_Spag9;XP_027280799.1_Mapk8ip3;XP_027280805.1_Mapk8ip3;XP_027280804.1_Mapk8ip3;XP_027280794.1_Mapk8ip3;XP_027280793.1_Mapk8ip3;XP_027280806.1_Mapk8ip3;XP_027280803.1_Mapk8ip3;XP_027280792.1_Mapk8ip3;XP_027280789.1_Mapk8ip3;XP_027280787.1_Mapk8ip3;XP_027280785.1_Mapk8ip3;XP_027279591.1_Sh2d3c;XP_027279592.1_Sh2d3c;XP_027279590.1_Sh2d3c;XP_027279589.1_Sh2d3c;XP_027279588.1_Sh2d3c;XP_027279587.1_Sh2d3c;XP_027279586.1_Sh2d3c,XP_027280126.1_Spag9;XP_027280125.1_Spag9;XP_027280124.1_Spag9;XP_027280123.1_Spag9;XP_027280129.1_Spag9;XP_027280128.1_Spag9;XP_027280127.1_Spag9,Spag9
